id,first_name,last_name,email,gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,career_aspiration,,SCHOOL NAME,math_score,MATHSCORE,history_score,HISTORY SCORE,physics_score,PHYSIC SCORE SCALE,chemistry_score,CHEMISTRY SCORE,biology_score,BIO SCORE,english_score,ENGLISH SCORE,geography_score,GEOGRAPHY SCORE,QUESTION 1,QUESTION 2,QUESTION 3
149,Tanya,Nichols,tanya.nichols.149@gslingacademy.com,female,FALSE,4,TRUE,22,Unknown,,BrightHope college,69,D,91,A,82,B,99,A,94,A,75,C,74,C,,,
150,Julie,Gray,julie.gray.150@gslingacademy.com,female,TRUE,5,FALSE,4,Business Owner,,BrightHope college,76,C,72,C,72,C,65,D,82,B,71,C,93,A,,,
151,Courtney,Perry,courtney.perry.151@gslingacademy.com,female,FALSE,3,FALSE,3,Unknown,,BrightHope college,86,B,92,A,79,C,73,C,73,C,61,D,60,D,,,
152,Stephen,Rodriguez,stephen.rodriguez.152@gslingacademy.com,male,TRUE,10,FALSE,2,Business Owner,,BrightHope college,41,NOSCORE,57,D,97,A,56,D,50,D,98,A,83,B,,,
153,Elizabeth,Robinson,elizabeth.robinson.153@gslingacademy.com,female,FALSE,5,FALSE,18,Unknown,,BrightHope college,91,A,100,A,84,B,72,C,84,B,90,A,82,B,,,
154,William,Graves,william.graves.154@gslingacademy.com,male,FALSE,0,FALSE,8,Real Estate Developer,,BrightHope college,78,C,67,D,82,B,70,C,65,D,68,D,81,B,,,
155,Nancy,Moore,nancy.moore.155@gslingacademy.com,female,FALSE,1,FALSE,33,Software Engineer,,BrightHope college,89,B,73,C,85,B,84,B,73,C,81,B,98,A,,,
156,Matthew,Newman,matthew.newman.156@gslingacademy.com,male,FALSE,0,TRUE,13,Unknown,,BrightHope college,96,A,71,C,88,B,74,C,80,B,92,A,65,D,,,
157,Anita,Moore,anita.moore.157@gslingacademy.com,female,FALSE,0,TRUE,17,Unknown,,BrightHope college,66,D,99,A,85,B,90,A,76,C,64,D,95,A,,,
158,Brian,Sanchez,brian.sanchez.158@gslingacademy.com,male,TRUE,8,FALSE,1,Business Owner,,BrightHope college,97,A,54,D,62,D,66,D,58,D,69,D,96,A,,,
159,Dennis,Phillips,dennis.phillips.159@gslingacademy.com,male,TRUE,7,TRUE,3,Business Owner,,BrightHope college,49,NOSCORE,64,D,97,A,61,D,62,D,72,C,65,D,,,
160,Michael,Rivas,michael.rivas.160@gslingacademy.com,male,TRUE,4,TRUE,33,Unknown,,BrightHope college,88,B,66,D,96,A,82,B,65,D,76,C,79,C,,,
161,Ryan,Smith,ryan.smith.161@gslingacademy.com,male,FALSE,1,FALSE,12,Unknown,,BrightHope college,92,A,64,D,77,C,61,D,76,C,72,C,87,B,,,
162,Anthony,Sullivan,anthony.sullivan.162@gslingacademy.com,male,TRUE,3,FALSE,24,Construction Engineer,,BrightHope college,96,A,66,D,92,A,88,B,65,D,76,C,72,C,,,
163,Troy,Shepherd,troy.shepherd.163@gslingacademy.com,male,FALSE,4,FALSE,33,Construction Engineer,,BrightHope college,86,B,88,B,99,A,79,C,93,A,97,A,91,A,,,
164,Nicholas,Clayton,nicholas.clayton.164@gslingacademy.com,male,FALSE,1,TRUE,44,Doctor,,BrightHope college,86,B,100,A,100,A,96,A,95,A,97,A,93,A,,,
165,Denise,Schneider,denise.schneider.165@gslingacademy.com,female,FALSE,1,FALSE,15,Teacher,,BrightHope college,88,B,72,C,96,A,60,D,90,A,80,B,88,B,,,
166,Lisa,Silva,lisa.silva.166@gslingacademy.com,female,FALSE,2,FALSE,5,Game Developer,,BrightHope college,92,A,81,B,99,A,98,A,77,C,80,B,73,C,,,
167,Laura,Reilly,laura.reilly.167@gslingacademy.com,female,TRUE,7,FALSE,5,Business Owner,,BrightHope college,87,B,76,C,71,C,65,D,64,D,81,B,61,D,,,
168,Amy,Peterson,amy.peterson.168@gslingacademy.com,female,FALSE,5,FALSE,22,Unknown,,BrightHope college,89,B,94,A,67,D,68,D,69,D,92,A,76,C,,,
169,Fernando,Sexton,fernando.sexton.169@gslingacademy.com,male,FALSE,1,FALSE,9,Unknown,,BrightHope college,97,A,96,A,66,D,96,A,71,C,97,A,66,D,,,
170,Evan,Christian,evan.christian.170@gslingacademy.com,male,FALSE,4,TRUE,34,Software Engineer,,BrightHope college,100,A,62,D,67,D,97,A,73,C,84,B,99,A,,,
171,Rebecca,Norris,rebecca.norris.171@gslingacademy.com,female,FALSE,1,FALSE,34,Lawyer,,BrightHope college,91,A,98,A,76,C,99,A,65,D,98,A,71,C,,,
172,Erica,Marks,erica.marks.172@gslingacademy.com,female,FALSE,4,FALSE,25,Stock Investor,,BrightHope college,81,B,87,B,65,D,85,B,74,C,64,D,81,B,,,
173,Rhonda,Webster,rhonda.webster.173@gslingacademy.com,female,FALSE,5,TRUE,31,Accountant,,BrightHope college,82,B,66,D,89,B,76,C,68,D,83,B,79,C,,,
174,John,Bennett,john.bennett.174@gslingacademy.com,male,FALSE,1,FALSE,33,Lawyer,,BrightHope college,100,A,96,A,75,C,68,D,77,C,97,A,81,B,,,
175,Amanda,Murphy,amanda.murphy.175@gslingacademy.com,female,FALSE,10,TRUE,3,Business Owner,,BrightHope college,65,D,100,A,80,B,83,B,57,D,81,B,81,B,,,
176,Jeremy,Barnes,jeremy.barnes.176@gslingacademy.com,male,FALSE,2,FALSE,20,Unknown,,BrightHope college,68,D,100,A,89,B,75,C,84,B,78,C,90,A,,,
177,John,Brown,john.brown.177@gslingacademy.com,male,FALSE,3,FALSE,15,Accountant,,BrightHope college,97,A,92,A,95,A,75,C,95,A,90,A,83,B,,,
178,Traci,Boyd,traci.boyd.178@gslingacademy.com,female,FALSE,3,FALSE,26,Banker,,BrightHope college,76,C,94,A,77,C,88,B,85,B,91,A,61,D,,,
179,Elizabeth,Butler,elizabeth.butler.179@gslingacademy.com,female,FALSE,5,FALSE,35,Software Engineer,,BrightHope college,91,A,99,A,94,A,94,A,95,A,98,A,89,B,,,
180,Alex,Clark,alex.clark.180@gslingacademy.com,male,FALSE,4,FALSE,12,Construction Engineer,,BrightHope college,85,B,73,C,89,B,73,C,97,A,66,D,79,C,,,
181,Christopher,Wolfe,christopher.wolfe.181@gslingacademy.com,male,FALSE,2,TRUE,5,Unknown,,BrightHope college,68,D,69,D,86,B,87,B,72,C,80,B,93,A,,,
182,Jason,Bell,jason.bell.182@gslingacademy.com,male,FALSE,1,FALSE,31,Lawyer,,BrightHope college,73,C,99,A,75,C,70,C,100,A,86,B,62,D,,,
183,Victoria,Donaldson,victoria.donaldson.183@gslingacademy.com,female,FALSE,3,TRUE,28,Unknown,,BrightHope college,65,D,90,A,75,C,96,A,91,A,93,A,85,B,,,
184,Logan,Cox,logan.cox.184@gslingacademy.com,male,FALSE,8,TRUE,5,Business Owner,,BrightHope college,46,NOSCORE,79,C,75,C,86,B,91,A,88,B,77,C,,,
185,Rachel,Hill,rachel.hill.185@gslingacademy.com,female,FALSE,1,FALSE,33,Software Engineer,,BrightHope college,92,A,84,B,85,B,77,C,81,B,69,D,95,A,,,
186,Jenny,Lloyd,jenny.lloyd.186@gslingacademy.com,female,FALSE,3,FALSE,2,Artist,,BrightHope college,69,D,78,C,69,D,70,C,100,A,88,B,85,B,,,
187,Joan,Cohen,joan.cohen.187@gslingacademy.com,female,FALSE,5,TRUE,9,Real Estate Developer,,BrightHope college,78,C,99,A,64,D,99,A,65,D,84,B,80,B,,,
188,Kimberly,Lopez,kimberly.lopez.188@gslingacademy.com,female,TRUE,2,TRUE,0,Business Owner,,BrightHope college,92,A,62,D,86,B,97,A,54,D,76,C,76,C,,,
189,Steven,Walker,steven.walker.189@gslingacademy.com,male,FALSE,5,FALSE,26,Unknown,,BrightHope college,70,C,77,C,91,A,96,A,100,A,89,B,67,D,,,
190,Sonia,Bowers,sonia.bowers.190@gslingacademy.com,female,FALSE,5,FALSE,30,Scientist,,BrightHope college,95,A,79,C,98,A,95,A,89,B,99,A,87,B,,,
191,Penny,Perez,penny.perez.191@gslingacademy.com,female,FALSE,7,FALSE,1,Game Developer,,BrightHope college,99,A,82,B,93,A,83,B,92,A,90,A,60,D,,,
192,Mike,Harris,mike.harris.192@gslingacademy.com,male,FALSE,1,TRUE,26,Software Engineer,,BrightHope college,96,A,66,D,79,C,80,B,88,B,61,D,85,B,,,
193,Vanessa,Sweeney,vanessa.sweeney.193@gslingacademy.com,female,FALSE,2,FALSE,2,Game Developer,,BrightHope college,85,B,90,A,85,B,74,C,96,A,71,C,80,B,,,
194,Adam,Edwards,adam.edwards.194@gslingacademy.com,male,FALSE,5,FALSE,9,Stock Investor,,BrightHope college,91,A,94,A,82,B,100,A,68,D,66,D,69,D,,,
195,Angelica,Johnson,angelica.johnson.195@gslingacademy.com,female,FALSE,2,FALSE,30,Scientist,,BrightHope college,85,B,64,D,93,A,80,B,82,B,70,C,94,A,,,
196,Tiffany,Hernandez,tiffany.hernandez.196@gslingacademy.com,female,FALSE,3,FALSE,24,Stock Investor,,BrightHope college,94,A,73,C,61,D,68,D,65,D,85,B,67,D,,,
197,Mark,Myers,mark.myers.197@gslingacademy.com,male,FALSE,4,FALSE,21,Software Engineer,,BrightHope college,95,A,69,D,62,D,87,B,84,B,83,B,64,D,,,
198,Erica,Cochran,erica.cochran.198@gslingacademy.com,female,FALSE,2,FALSE,14,Teacher,,BrightHope college,69,D,90,A,83,B,70,C,83,B,91,A,67,D,,,
199,Karen,Watson,karen.watson.199@gslingacademy.com,female,FALSE,1,FALSE,24,Software Engineer,,BrightHope college,95,A,72,C,94,A,96,A,91,A,61,D,94,A,,,
200,Kathryn,Frazier,kathryn.frazier.200@gslingacademy.com,female,FALSE,3,FALSE,34,Lawyer,,BrightHope college,94,A,88,B,65,D,88,B,60,D,81,B,78,C,,,
201,Anthony,Jackson,anthony.jackson.201@gslingacademy.com,male,FALSE,1,TRUE,34,Accountant,,BrightHope college,82,B,81,B,100,A,81,B,60,D,79,C,96,A,,,
202,Jordan,Perez,jordan.perez.202@gslingacademy.com,male,FALSE,6,TRUE,27,Software Engineer,,BrightHope college,99,A,73,C,91,A,91,A,93,A,80,B,100,A,,,
203,Jennifer,Burgess,jennifer.burgess.203@gslingacademy.com,female,FALSE,3,FALSE,16,Accountant,,BrightHope college,85,B,62,D,84,B,80,B,37,F,80,B,71,C,,,
204,Christina,Davis,christina.davis.204@gslingacademy.com,female,FALSE,1,TRUE,21,Accountant,,BrightHope college,100,A,87,B,60,D,92,A,46,F,67,D,96,A,,,
205,April,Ryan,april.ryan.205@gslingacademy.com,female,FALSE,1,FALSE,1,Artist,,BrightHope college,98,A,95,A,90,A,81,B,82,B,86,B,98,A,,,
206,Maxwell,Davis,maxwell.davis.206@gslingacademy.com,male,FALSE,3,FALSE,17,Software Engineer,,BrightHope college,97,A,78,C,81,B,67,D,90,A,95,A,79,C,,,
207,Matthew,Guzman,matthew.guzman.207@gslingacademy.com,male,FALSE,5,FALSE,0,Unknown,,BrightHope college,99,A,86,B,68,D,94,A,97,A,77,C,92,A,,,
208,Robert,Mayer,robert.mayer.208@gslingacademy.com,male,FALSE,3,TRUE,12,Accountant,,BrightHope college,99,A,73,C,77,C,74,C,62,D,68,D,99,A,,,
209,Amanda,Willis,amanda.willis.209@gslingacademy.com,female,FALSE,2,FALSE,22,Banker,,BrightHope college,75,C,83,B,70,C,71,C,86,B,95,A,76,C,,,
210,Michele,Thomas,michele.thomas.210@gslingacademy.com,female,FALSE,1,TRUE,14,Teacher,,BrightHope college,63,D,80,B,99,A,78,C,60,D,84,B,86,B,,,
211,Tim,Turner,tim.turner.211@gslingacademy.com,male,FALSE,0,FALSE,41,Doctor,,BrightHope college,96,A,88,B,90,A,100,A,94,A,87,B,96,A,,,
212,Joe,Strickland,joe.strickland.212@gslingacademy.com,male,FALSE,4,FALSE,32,Construction Engineer,,BrightHope college,91,A,73,C,86,B,73,C,84,B,60,D,71,C,,,
213,Trevor,Cruz,trevor.cruz.213@gslingacademy.com,male,TRUE,1,FALSE,4,Business Owner,,BrightHope college,52,D,58,D,60,D,97,A,93,A,89,B,68,D,,,
214,Melissa,Roberts,melissa.roberts.214@gslingacademy.com,female,FALSE,1,FALSE,22,Doctor,,BrightHope college,99,A,71,C,80,B,82,B,95,A,64,D,64,D,,,
215,Tammy,Miller,tammy.miller.215@gslingacademy.com,female,FALSE,3,FALSE,17,Banker,,BrightHope college,84,B,62,D,92,A,74,C,73,C,98,A,91,A,,,
216,Chad,Morgan,chad.morgan.216@gslingacademy.com,male,FALSE,2,FALSE,2,Artist,,BrightHope college,100,A,90,A,82,B,79,C,94,A,83,B,78,C,,,
217,Samantha,Maldonado,samantha.maldonado.217@gslingacademy.com,female,FALSE,4,FALSE,33,Banker,,BrightHope college,82,B,71,C,93,A,90,A,90,A,76,C,97,A,,,
218,Marie,Martin,marie.martin.218@gslingacademy.com,female,FALSE,5,FALSE,29,Banker,,BrightHope college,75,C,88,B,65,D,80,B,76,C,94,A,97,A,,,
219,Theresa,Tucker,theresa.tucker.219@gslingacademy.com,female,TRUE,1,FALSE,27,Unknown,,BrightHope college,66,D,71,C,94,A,72,C,96,A,70,C,63,D,,,
220,Joseph,Morris,joseph.morris.220@gslingacademy.com,male,FALSE,6,TRUE,34,Banker,,BrightHope college,99,A,88,B,72,C,76,C,68,D,92,A,72,C,,,
221,Charles,Parker,charles.parker.221@gslingacademy.com,male,FALSE,3,FALSE,2,Real Estate Developer,,BrightHope college,99,A,76,C,94,A,88,B,75,C,66,D,84,B,,,
222,Rachel,Alvarez,rachel.alvarez.222@gslingacademy.com,female,FALSE,3,FALSE,22,Software Engineer,,BrightHope college,95,A,87,B,79,C,95,A,84,B,90,A,74,C,,,
223,Charles,Robertson,charles.robertson.223@gslingacademy.com,male,FALSE,7,FALSE,33,Software Engineer,,BrightHope college,99,A,61,D,75,C,68,D,66,D,90,A,99,A,,,
224,Steven,York,steven.york.224@gslingacademy.com,male,FALSE,5,FALSE,17,Designer,,BrightHope college,65,D,72,C,96,A,69,D,78,C,93,A,72,C,,,
225,Robert,Dougherty,robert.dougherty.225@gslingacademy.com,male,FALSE,7,FALSE,4,Business Owner,,BrightHope college,85,B,55,D,74,C,71,C,66,D,50,D,99,A,,,
226,Vanessa,Wheeler,vanessa.wheeler.226@gslingacademy.com,female,FALSE,7,TRUE,3,Business Owner,,BrightHope college,69,D,78,C,57,D,72,C,71,C,96,A,87,B,,,
227,Emily,Mcclure,emily.mcclure.227@gslingacademy.com,female,FALSE,7,FALSE,3,Business Owner,,BrightHope college,75,C,76,C,88,B,65,D,97,A,83,B,85,B,,,
228,Angela,Thomas,angela.thomas.228@gslingacademy.com,female,FALSE,7,TRUE,17,Software Engineer,,BrightHope college,91,A,78,C,72,C,69,D,77,C,91,A,96,A,,,
229,Roberto,Evans,roberto.evans.229@gslingacademy.com,male,FALSE,3,FALSE,6,Real Estate Developer,,BrightHope college,92,A,95,A,61,D,98,A,89,B,85,B,80,B,,,
230,Christopher,Perez,christopher.perez.230@gslingacademy.com,male,FALSE,7,FALSE,9,Unknown,,BrightHope college,62,D,64,D,65,D,86,B,67,D,94,A,68,D,,,
231,William,Torres,william.torres.231@gslingacademy.com,male,TRUE,2,FALSE,35,Software Engineer,,BrightHope college,87,B,91,A,98,A,94,A,100,A,87,B,89,B,,,
232,Lisa,Gardner,lisa.gardner.232@gslingacademy.com,female,FALSE,3,FALSE,17,Software Engineer,,BrightHope college,97,A,88,B,87,B,61,D,86,B,92,A,94,A,,,
233,Catherine,Owens,catherine.owens.233@gslingacademy.com,female,FALSE,1,FALSE,7,Government Officer,,BrightHope college,97,A,92,A,79,C,88,B,92,A,99,A,85,B,,,
234,Keith,Summers,keith.summers.234@gslingacademy.com,male,FALSE,5,FALSE,16,Designer,,BrightHope college,98,A,88,B,92,A,84,B,90,A,90,A,71,C,,,
235,Linda,Adams,linda.adams.235@gslingacademy.com,female,FALSE,1,FALSE,20,Software Engineer,,BrightHope college,96,A,67,D,88,B,95,A,82,B,75,C,84,B,,,
236,Michael,Wright,michael.wright.236@gslingacademy.com,male,TRUE,7,FALSE,0,Business Owner,,BrightHope college,98,A,89,B,81,B,56,D,72,C,74,C,94,A,,,
237,Kyle,James,kyle.james.237@gslingacademy.com,male,FALSE,2,FALSE,27,Lawyer,,BrightHope college,87,B,82,B,95,A,81,B,85,B,84,B,73,C,,,
238,Christopher,Cook,christopher.cook.238@gslingacademy.com,male,FALSE,0,FALSE,24,Construction Engineer,,BrightHope college,96,A,80,B,86,B,94,A,63,D,72,C,75,C,,,
239,John,Conley,john.conley.239@gslingacademy.com,male,FALSE,2,FALSE,30,Unknown,,BrightHope college,82,B,74,C,77,C,95,A,81,B,76,C,91,A,,,
240,David,Barnett,david.barnett.240@gslingacademy.com,male,FALSE,6,FALSE,20,Software Engineer,,BrightHope college,100,A,72,C,99,A,64,D,70,C,93,A,67,D,,,
241,Peter,Garner,peter.garner.241@gslingacademy.com,male,FALSE,0,FALSE,27,Software Engineer,,BrightHope college,91,A,81,B,91,A,76,C,100,A,92,A,87,B,,,
242,Douglas,Stewart,douglas.stewart.242@gslingacademy.com,male,FALSE,6,FALSE,2,Business Owner,,BrightHope college,87,B,62,D,85,B,64,D,63,D,61,D,85,B,,,
243,Heidi,Jones,heidi.jones.243@gslingacademy.com,female,FALSE,6,FALSE,16,Banker,,BrightHope college,75,C,95,A,84,B,87,B,78,C,82,B,86,B,,,
244,Jeremy,Daniels,jeremy.daniels.244@gslingacademy.com,male,TRUE,1,FALSE,27,Banker,,BrightHope college,86,B,78,C,61,D,71,C,94,A,92,A,65,D,,,
245,Dustin,Dodson,dustin.dodson.245@gslingacademy.com,male,FALSE,4,TRUE,24,Accountant,,BrightHope college,94,A,62,D,97,A,96,A,74,C,68,D,69,D,,,
246,Christopher,Cohen,christopher.cohen.246@gslingacademy.com,male,FALSE,4,FALSE,23,Accountant,,BrightHope college,99,A,64,D,92,A,78,C,30,F,78,C,88,B,,,
247,Willie,Ellis,willie.ellis.247@gslingacademy.com,male,FALSE,1,FALSE,15,Government Officer,,BrightHope college,84,B,91,A,94,A,66,D,78,C,71,C,93,A,,,
248,Robert,Hawkins,robert.hawkins.248@gslingacademy.com,male,FALSE,3,FALSE,25,Stock Investor,,BrightHope college,92,A,81,B,68,D,96,A,99,A,92,A,79,C,,,
249,Stacy,Jordan,stacy.jordan.249@gslingacademy.com,female,FALSE,2,FALSE,32,Software Engineer,,BrightHope college,95,A,84,B,95,A,72,C,62,D,80,B,83,B,,,
250,Robert,Swanson,robert.swanson.250@gslingacademy.com,male,FALSE,3,FALSE,35,Lawyer,,BrightHope college,90,A,88,B,94,A,99,A,92,A,87,B,97,A,,,
251,Holly,Henderson,holly.henderson.251@gslingacademy.com,female,FALSE,3,FALSE,3,Artist,,BrightHope college,93,A,100,A,87,B,66,D,85,B,96,A,87,B,,,
252,Debra,Valdez,debra.valdez.252@gslingacademy.com,female,FALSE,1,FALSE,28,Designer,,BrightHope college,69,D,63,D,88,B,73,C,83,B,74,C,94,A,,,
253,Vincent,Robertson,vincent.robertson.253@gslingacademy.com,male,FALSE,1,FALSE,3,Game Developer,,BrightHope college,97,A,80,B,80,B,65,D,91,A,67,D,84,B,,,
254,Karen,Spencer,karen.spencer.254@gslingacademy.com,female,FALSE,0,FALSE,21,Accountant,,BrightHope college,76,C,72,C,80,B,92,A,41,F,90,A,78,C,,,
255,Nathan,Riley,nathan.riley.255@gslingacademy.com,male,FALSE,3,FALSE,35,Unknown,,BrightHope college,85,B,85,B,92,A,86,B,99,A,86,B,93,A,,,
256,Andrea,Sutton,andrea.sutton.256@gslingacademy.com,female,FALSE,7,TRUE,35,Software Engineer,,BrightHope college,91,A,87,B,89,B,97,A,93,A,87,B,100,A,,,
257,Tracey,Turner,tracey.turner.257@gslingacademy.com,female,FALSE,7,TRUE,14,Accountant,,BrightHope college,82,B,95,A,92,A,62,D,73,C,75,C,93,A,,,
258,Tammy,Olsen,tammy.olsen.258@gslingacademy.com,female,TRUE,7,FALSE,1,Business Owner,,BrightHope college,59,D,56,D,87,B,97,A,62,D,74,C,61,D,,,
259,Sheila,Wilkinson,sheila.wilkinson.259@gslingacademy.com,female,FALSE,9,TRUE,0,Business Owner,,BrightHope college,78,C,71,C,73,C,51,D,80,B,84,B,65,D,,,
260,Nathan,Padilla,nathan.padilla.260@gslingacademy.com,male,FALSE,2,FALSE,12,Construction Engineer,,BrightHope college,89,B,65,D,82,B,65,D,76,C,95,A,62,D,,,
261,Sarah,Santiago,sarah.santiago.261@gslingacademy.com,female,FALSE,3,FALSE,35,Software Engineer,,BrightHope college,86,B,91,A,92,A,96,A,90,A,96,A,90,A,,,
262,Christopher,Cruz,christopher.cruz.262@gslingacademy.com,male,FALSE,4,FALSE,2,Artist,,BrightHope college,76,C,93,A,65,D,95,A,76,C,88,B,88,B,,,
263,Nicholas,Sanders,nicholas.sanders.263@gslingacademy.com,male,TRUE,2,FALSE,16,Unknown,,BrightHope college,79,C,68,D,63,D,72,C,81,B,67,D,67,D,,,
264,Jessica,Waters,jessica.waters.264@gslingacademy.com,female,FALSE,3,FALSE,31,Lawyer,,BrightHope college,91,A,96,A,77,C,76,C,80,B,97,A,80,B,,,
265,James,Miller,james.miller.265@gslingacademy.com,male,FALSE,5,FALSE,4,Business Owner,,BrightHope college,89,B,66,D,80,B,77,C,60,D,88,B,74,C,,,
266,Adam,Kane,adam.kane.266@gslingacademy.com,male,FALSE,3,FALSE,19,Unknown,,BrightHope college,97,A,94,A,81,B,97,A,79,C,86,B,63,D,,,
267,Patricia,Gonzalez,patricia.gonzalez.267@gslingacademy.com,female,FALSE,3,TRUE,15,Banker,,BrightHope college,100,A,86,B,74,C,96,A,80,B,99,A,76,C,,,
268,Whitney,Holmes,whitney.holmes.268@gslingacademy.com,female,FALSE,1,FALSE,30,Doctor,,BrightHope college,96,A,68,D,87,B,96,A,91,A,68,D,65,D,,,
269,Rachel,Hamilton,rachel.hamilton.269@gslingacademy.com,female,FALSE,7,FALSE,17,Banker,,BrightHope college,94,A,64,D,100,A,71,C,84,B,92,A,99,A,,,
270,Melissa,Marshall,melissa.marshall.270@gslingacademy.com,female,FALSE,2,FALSE,23,Software Engineer,,BrightHope college,98,A,68,D,80,B,75,C,80,B,81,B,60,D,,,
271,Jacob,Henderson,jacob.henderson.271@gslingacademy.com,male,FALSE,1,FALSE,3,Business Owner,,BrightHope college,53,D,71,C,98,A,95,A,94,A,71,C,77,C,,,
272,Melissa,Huerta,melissa.huerta.272@gslingacademy.com,female,FALSE,7,FALSE,4,Business Owner,,BrightHope college,44,NOSCORE,64,D,58,D,66,D,87,B,62,D,68,D,,,
273,Kevin,Camacho,kevin.camacho.273@gslingacademy.com,male,FALSE,0,FALSE,25,Unknown,,BrightHope college,85,B,70,C,73,C,95,A,100,A,70,C,94,A,,,
274,Anthony,Martinez,anthony.martinez.274@gslingacademy.com,male,TRUE,10,FALSE,1,Business Owner,,BrightHope college,51,D,91,A,67,D,79,C,58,D,52,D,75,C,,,
275,Randy,Rodriguez,randy.rodriguez.275@gslingacademy.com,male,FALSE,1,FALSE,24,Lawyer,,BrightHope college,90,A,89,B,82,B,74,C,67,D,92,A,82,B,,,
276,Patrick,Vazquez,patrick.vazquez.276@gslingacademy.com,male,FALSE,1,FALSE,15,Software Engineer,,BrightHope college,100,A,92,A,90,A,66,D,73,C,68,D,70,C,,,
277,Kim,Flores,kim.flores.277@gslingacademy.com,female,TRUE,7,FALSE,1,Business Owner,,BrightHope college,95,A,73,C,61,D,91,A,84,B,92,A,94,A,,,
278,Robert,Salazar,robert.salazar.278@gslingacademy.com,male,FALSE,1,TRUE,33,Lawyer,,BrightHope college,76,C,81,B,96,A,74,C,75,C,80,B,98,A,,,
279,Victoria,Vasquez,victoria.vasquez.279@gslingacademy.com,female,FALSE,1,FALSE,11,Designer,,BrightHope college,71,C,98,A,96,A,60,D,90,A,79,C,72,C,,,
280,Ricardo,Macias,ricardo.macias.280@gslingacademy.com,male,FALSE,3,FALSE,10,Banker,,BrightHope college,95,A,60,D,87,B,71,C,91,A,84,B,98,A,,,
281,Brandi,Bauer,brandi.bauer.281@gslingacademy.com,female,FALSE,7,TRUE,15,Software Engineer,,BrightHope college,92,A,88,B,76,C,93,A,69,D,75,C,97,A,,,
282,Jorge,Roth,jorge.roth.282@gslingacademy.com,male,FALSE,5,FALSE,34,Scientist,,BrightHope college,82,B,95,A,96,A,100,A,89,B,64,D,91,A,,,
283,Benjamin,Davis,benjamin.davis.283@gslingacademy.com,male,FALSE,3,FALSE,30,Lawyer,,BrightHope college,85,B,94,A,83,B,76,C,77,C,81,B,92,A,,,
284,Nancy,Pierce,nancy.pierce.284@gslingacademy.com,female,TRUE,4,TRUE,4,Artist,,BrightHope college,82,B,85,B,75,C,92,A,76,C,95,A,85,B,,,
285,Catherine,Weiss,catherine.weiss.285@gslingacademy.com,female,FALSE,2,FALSE,28,Stock Investor,,BrightHope college,98,A,77,C,94,A,63,D,69,D,88,B,100,A,,,
286,Jacob,Perez,jacob.perez.286@gslingacademy.com,male,FALSE,5,TRUE,29,Doctor,,BrightHope college,93,A,96,A,94,A,84,B,91,A,67,D,68,D,,,
287,Penny,Zuniga,penny.zuniga.287@gslingacademy.com,female,FALSE,7,TRUE,30,Lawyer,,BrightHope college,84,B,97,A,60,D,100,A,83,B,88,B,94,A,,,
288,Anthony,Cox,anthony.cox.288@gslingacademy.com,male,FALSE,4,FALSE,31,Unknown,,BrightHope college,81,B,95,A,76,C,60,D,61,D,98,A,77,C,,,
289,Angela,Nelson,angela.nelson.289@gslingacademy.com,female,FALSE,8,FALSE,1,Business Owner,,BrightHope college,62,D,64,D,84,B,67,D,78,C,51,D,62,D,,,
290,Lisa,White,lisa.white.290@gslingacademy.com,female,FALSE,6,FALSE,16,Software Engineer,,BrightHope college,92,A,70,C,60,D,94,A,87,B,90,A,86,B,,,
291,Robin,Parker,robin.parker.291@gslingacademy.com,female,FALSE,2,TRUE,18,Teacher,,BrightHope college,64,D,93,A,61,D,61,D,74,C,94,A,64,D,,,
292,Cynthia,Shields,cynthia.shields.292@gslingacademy.com,female,TRUE,1,FALSE,4,Game Developer,,BrightHope college,89,B,67,D,97,A,67,D,75,C,94,A,93,A,,,
293,Pamela,Wilkinson,pamela.wilkinson.293@gslingacademy.com,female,FALSE,8,FALSE,32,Accountant,,BrightHope college,99,A,88,B,84,B,87,B,36,F,96,A,86,B,,,
294,Brenda,Nichols,brenda.nichols.294@gslingacademy.com,female,FALSE,2,FALSE,12,Banker,,BrightHope college,95,A,82,B,93,A,99,A,66,D,93,A,86,B,,,
295,Laura,Rodriguez,laura.rodriguez.295@gslingacademy.com,female,TRUE,6,FALSE,5,Designer,,BrightHope college,72,C,92,A,67,D,100,A,70,C,94,A,81,B,,,
296,Julie,Carey,julie.carey.296@gslingacademy.com,female,FALSE,2,TRUE,15,Government Officer,,BrightHope college,68,D,89,B,68,D,90,A,68,D,99,A,74,C,,,
297,Barbara,Andrews,barbara.andrews.297@gslingacademy.com,female,FALSE,3,FALSE,31,Accountant,,BrightHope college,92,A,69,D,78,C,68,D,70,C,80,B,73,C,,,
298,Tracy,Johnson,tracy.johnson.298@gslingacademy.com,male,FALSE,2,FALSE,2,Game Developer,,BrightHope college,97,A,74,C,97,A,60,D,65,D,90,A,97,A,,,
299,Sarah,Oconnor,sarah.oconnor.299@gslingacademy.com,female,FALSE,1,FALSE,2,Unknown,,BrightHope college,81,B,92,A,94,A,77,C,84,B,63,D,64,D,,,
300,Joseph,Landry,joseph.landry.300@gslingacademy.com,male,FALSE,3,FALSE,20,Software Engineer,,BrightHope college,88,B,60,D,81,B,85,B,87,B,90,A,76,C,,,
